ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-01-02 10:30:00-05:00,241.91,242.68,242.75,242.68,244.23,13.4,11,1h+4h,0.188,False,nofill,0.0
2025-01-02 11:30:00-05:00,240.83,242.68,242.76,242.68,244.26,13.4,11,1h+4h,0.454,False,nofill,0.0
2025-01-02 12:30:00-05:00,240.16,242.72,242.79,242.72,244.28,14.4,12,1h+4h,0.628,False,nofill,0.0
2025-01-02 13:30:00-05:00,240.46,242.72,242.79,242.72,244.25,14.4,12,1h+4h,0.554,True,scratch,-0.09013425337464076
2025-01-02 14:30:00-05:00,241.32,242.68,242.75,242.68,244.24,14.4,12,1h+4h,0.334,True,scratch,-0.09053546829754788
2025-01-02 15:30:00-05:00,239.99,242.68,242.75,242.68,244.24,14.4,12,1h+4h,0.661,True,scratch,-0.09054386618877475
2025-01-03 09:30:00-05:00,241.02,242.72,242.8,242.72,244.53,14.4,12,1h+4h,0.412,False,nofill,0.0
2025-01-03 10:30:00-05:00,241.54,242.68,242.77,242.68,244.48,14.4,12,1h+4h,0.276,False,nofill,0.0
2025-01-03 11:30:00-05:00,241.34,242.68,242.76,242.68,244.41,14.4,12,1h+4h,0.325,False,nofill,0.0
2025-01-03 12:30:00-05:00,241.46,242.68,242.76,242.68,244.34,14.4,12,1h+4h,0.296,True,scratch,-0.09256919648142903
2025-01-03 13:30:00-05:00,241.53,242.68,242.76,242.68,244.28,14.4,12,1h+4h,0.279,True,scratch,-0.09127115605642722
2025-01-03 14:30:00-05:00,242.62,243.03,243.11,243.03,244.61,13.4,11,1h+4h,0.101,True,scratch,-0.0908731971766108
2025-01-03 15:30:00-05:00,243.28,248.34,248.41,248.34,249.87,12.4,10,1h+4h,1.229,False,nofill,0.0
2025-01-06 09:30:00-05:00,243.5,248.34,248.42,248.34,250.08,12.4,10,1h+4h,1.159,False,nofill,0.0
2025-01-06 10:30:00-05:00,244.55,248.34,248.43,248.34,250.17,12.4,10,1h+4h,0.907,False,nofill,0.0
2025-01-06 11:30:00-05:00,244.02,248.34,248.43,248.34,250.17,12.4,10,1h+4h,1.033,False,nofill,0.0
2025-01-06 12:30:00-05:00,243.18,248.34,248.43,248.34,250.15,12.4,10,1h+4h,1.235,False,nofill,0.0
2025-01-06 13:30:00-05:00,241.93,242.68,242.77,242.68,244.47,14.4,12,1h+4h,0.18,True,scratch,-0.09499164245176939
2025-01-06 14:30:00-05:00,241.51,242.68,242.76,242.68,244.43,14.4,12,1h+4h,0.28,True,scratch,-0.09431416689753558
2025-01-06 15:30:00-05:00,240.97,242.68,242.76,242.68,244.4,14.4,12,1h+4h,0.409,True,scratch,-0.0936411275726523
2025-01-07 09:30:00-05:00,243.53,248.34,248.43,248.34,250.18,12.4,10,1h+4h,1.149,False,nofill,0.0
2025-01-07 10:30:00-05:00,244.82,248.34,248.43,248.34,250.24,12.4,10,1h+4h,0.841,False,nofill,0.0
2025-01-07 11:30:00-05:00,244.64,248.34,248.43,248.34,250.18,12.4,10,1h+4h,0.885,False,nofill,0.0
2025-01-07 12:30:00-05:00,244.88,248.0,248.08,248.0,249.78,12.4,10,1h+4h,0.746,False,nofill,0.0
2025-01-07 13:30:00-05:00,243.97,248.0,248.08,248.0,249.75,12.4,10,1h+4h,0.963,False,nofill,0.0
2025-01-07 14:30:00-05:00,242.54,243.03,243.12,243.03,244.78,13.4,11,1h+4h,0.118,True,scratch,-0.09423387473654898
2025-01-07 15:30:00-05:00,243.23,248.34,248.42,248.34,250.03,12.4,10,1h+4h,1.221,False,nofill,0.0
2025-01-08 09:30:00-05:00,240.67,242.68,242.77,242.68,244.53,14.4,12,1h+4h,0.485,True,scratch,-0.0963411222689392
2025-01-08 10:30:00-05:00,242.23,242.68,242.77,242.68,244.53,14.4,12,1h+4h,0.109,True,scratch,-0.09630228094237303
