ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-04-16 09:30:00-04:00,105.52,116.2,116.32,116.2,118.75,67.4,45,1d+1h+4h,1.363,False,nofill,0.0
2025-04-16 10:30:00-04:00,105.18,116.24,116.36,116.24,118.74,67.4,45,1d+1h+4h,1.412,False,nofill,0.0
2025-04-16 11:30:00-04:00,103.92,116.2,116.32,116.2,118.65,67.4,45,1d+1h+4h,1.568,False,nofill,0.0
2025-04-16 12:30:00-04:00,103.94,116.2,116.31,116.2,118.55,67.4,45,1d+1h+4h,1.565,False,nofill,0.0
2025-04-16 13:30:00-04:00,102.18,116.24,116.35,116.24,118.59,67.4,45,1d+1h+4h,1.794,False,nofill,0.0
2025-04-16 14:30:00-04:00,101.0,116.24,116.35,116.24,118.55,67.4,45,1d+1h+4h,1.944,False,nofill,0.0
2025-04-16 15:30:00-04:00,104.5,116.24,116.35,116.24,118.65,67.4,45,1d+1h+4h,1.498,False,nofill,0.0
2025-04-17 09:30:00-04:00,100.5,114.81,114.93,114.81,117.36,61.6,40,1d+1h+4h,1.886,False,nofill,0.0
2025-04-17 10:30:00-04:00,100.4,114.81,114.93,114.81,117.27,61.6,40,1d+1h+4h,1.898,False,nofill,0.0
2025-04-17 11:30:00-04:00,101.24,116.25,116.36,116.25,118.63,64.6,43,1d+1h+4h,1.978,False,nofill,0.0
2025-04-17 12:30:00-04:00,100.83,115.95,116.06,115.95,118.24,62.6,41,1d+1h+4h,1.991,False,nofill,0.0
2025-04-17 13:30:00-04:00,102.16,116.24,116.34,116.24,118.48,64.6,43,1d+1h+4h,1.855,False,nofill,0.0
2025-04-17 14:30:00-04:00,101.22,116.25,116.35,116.25,118.44,64.6,43,1d+1h+4h,1.98,False,nofill,0.0
2025-04-17 15:30:00-04:00,101.41,116.24,116.34,116.24,118.34,64.6,43,1d+1h+4h,1.953,False,nofill,0.0
2025-04-21 09:30:00-04:00,95.84,105.25,105.36,105.25,107.64,26.0,18,1d+1h+4h,1.254,False,nofill,0.0
2025-04-21 10:30:00-04:00,95.89,105.25,105.36,105.25,107.54,26.0,18,1d+1h+4h,1.246,False,nofill,0.0
2025-04-21 11:30:00-04:00,95.8,105.25,105.35,105.25,107.41,26.0,18,1d+1h+4h,1.258,False,nofill,0.0
2025-04-21 12:30:00-04:00,95.37,105.25,105.35,105.25,107.35,26.0,18,1d+1h+4h,1.316,False,nofill,0.0
2025-04-21 13:30:00-04:00,95.59,105.25,105.35,105.25,107.25,26.0,18,1d+1h+4h,1.286,False,nofill,0.0
2025-04-21 14:30:00-04:00,95.6,105.25,105.34,105.25,107.16,26.0,18,1d+1h+4h,1.285,False,nofill,0.0
2025-04-21 15:30:00-04:00,96.8,105.25,105.34,105.25,107.14,26.0,18,1d+1h+4h,1.125,False,nofill,0.0
2025-04-22 09:30:00-04:00,99.02,113.22,113.31,113.22,115.17,38.8,26,1d+1h+4h,1.978,False,nofill,0.0
2025-04-22 10:30:00-04:00,98.9,113.22,113.31,113.22,115.11,38.8,26,1d+1h+4h,1.995,False,nofill,0.0
2025-04-22 11:30:00-04:00,99.65,113.79,113.88,113.79,115.66,43.4,29,1d+1h+4h,1.97,False,nofill,0.0
2025-04-22 12:30:00-04:00,98.1,105.25,105.34,105.25,107.12,26.0,18,1d+1h+4h,0.995,False,nofill,0.0
2025-04-22 13:30:00-04:00,98.48,112.72,112.8,112.72,114.52,28.2,21,1d+1h+4h,1.982,False,nofill,0.0
2025-04-22 14:30:00-04:00,97.7,105.25,105.33,105.25,107.02,26.0,18,1d+1h+4h,1.051,False,nofill,0.0
2025-04-22 15:30:00-04:00,98.88,113.22,113.3,113.22,114.99,38.8,26,1d+1h+4h,1.997,False,nofill,0.0
2025-04-23 09:30:00-04:00,104.18,115.95,116.05,115.95,118.04,61.6,40,1d+1h+4h,1.659,False,nofill,0.0
2025-04-23 10:30:00-04:00,103.14,115.95,116.05,115.95,118.02,61.6,40,1d+1h+4h,1.807,False,nofill,0.0
2025-04-23 11:30:00-04:00,103.36,115.95,116.04,115.95,117.94,61.6,40,1d+1h+4h,1.776,False,nofill,0.0
2025-04-23 12:30:00-04:00,103.96,115.95,116.04,115.95,117.89,61.6,40,1d+1h+4h,1.691,False,nofill,0.0
2025-04-23 13:30:00-04:00,103.72,115.95,116.04,115.95,117.8,61.6,40,1d+1h+4h,1.726,False,nofill,0.0
2025-04-23 14:30:00-04:00,102.42,115.95,116.03,115.95,117.79,61.6,40,1d+1h+4h,1.909,False,nofill,0.0
2025-04-23 15:30:00-04:00,102.54,115.95,116.03,115.95,117.72,61.6,40,1d+1h+4h,1.892,False,nofill,0.0
2025-04-24 09:30:00-04:00,105.37,115.79,115.88,115.79,117.65,58.6,39,1d+1h+4h,1.52,False,nofill,0.0
2025-04-24 10:30:00-04:00,105.34,115.79,115.88,115.79,117.61,58.6,39,1d+1h+4h,1.524,False,nofill,0.0
2025-04-24 11:30:00-04:00,105.75,115.79,115.87,115.79,117.54,58.6,39,1d+1h+4h,1.465,False,nofill,0.0
2025-04-24 12:30:00-04:00,106.3,115.39,115.47,115.39,117.07,58.6,39,1d+1h+4h,1.327,False,nofill,0.0
2025-04-24 13:30:00-04:00,106.33,115.39,115.47,115.39,117.0,58.6,39,1d+1h+4h,1.321,False,nofill,0.0
2025-04-24 14:30:00-04:00,105.72,115.79,115.86,115.79,117.36,58.6,39,1d+1h+4h,1.468,False,nofill,0.0
2025-04-24 15:30:00-04:00,106.38,115.42,115.49,115.42,116.94,58.6,39,1d+1h+4h,1.319,False,nofill,0.0
2025-04-25 09:30:00-04:00,107.54,115.38,115.46,115.38,116.97,58.6,39,1d+1h+4h,1.152,False,nofill,0.0
