ts,close,level,buy_price,stop,target,score,n_events,tfs,dist_atr,filled,outcome,ret_pct
2025-09-04 14:30:00-04:00,506.62,508.57,508.68,508.57,510.9,19.6,14,1d+1h+4h,0.263,True,scratch,-0.08179492493801677
2025-09-04 15:30:00-04:00,507.98,508.57,508.68,508.57,510.86,19.6,14,1d+1h+4h,0.079,True,scratch,-0.08140873891935296
2025-09-05 09:30:00-04:00,499.21,502.72,502.87,502.72,505.88,22.2,15,1d+1h+4h,0.424,False,nofill,0.0
2025-09-05 10:30:00-04:00,497.12,502.72,502.88,502.72,506.04,22.2,15,1d+1h+4h,0.676,False,nofill,0.0
2025-09-05 11:30:00-04:00,496.84,502.72,502.87,502.72,505.95,22.2,15,1d+1h+4h,0.709,False,nofill,0.0
2025-09-05 12:30:00-04:00,494.54,502.72,502.87,502.72,505.94,22.2,15,1d+1h+4h,0.986,False,nofill,0.0
2025-09-05 13:30:00-04:00,494.64,511.2,511.35,511.2,514.38,22.4,14,1d+1h+4h,1.998,False,nofill,0.0
2025-09-05 14:30:00-04:00,494.49,502.72,502.87,502.72,505.88,22.2,15,1d+1h+4h,0.993,False,nofill,0.0
2025-09-05 15:30:00-04:00,495.02,511.2,511.35,511.2,514.28,22.4,14,1d+1h+4h,1.953,False,nofill,0.0
2025-09-08 09:30:00-04:00,500.6,511.2,511.36,511.2,514.48,22.4,14,1d+1h+4h,1.303,False,nofill,0.0
2025-09-08 10:30:00-04:00,500.66,511.2,511.35,511.2,514.36,22.4,14,1d+1h+4h,1.296,False,nofill,0.0
2025-09-08 11:30:00-04:00,498.8,511.2,511.35,511.2,514.33,22.4,14,1d+1h+4h,1.524,False,nofill,0.0
2025-09-08 12:30:00-04:00,498.31,511.2,511.34,511.2,514.2,22.4,14,1d+1h+4h,1.584,False,nofill,0.0
2025-09-08 13:30:00-04:00,498.44,511.2,511.34,511.2,514.06,24.2,15,1d+1h+4h,1.568,False,nofill,0.0
2025-09-08 14:30:00-04:00,497.35,511.2,511.33,511.2,513.95,24.2,15,1d+1h+4h,1.702,False,nofill,0.0
2025-09-08 15:30:00-04:00,498.25,511.2,511.33,511.2,513.86,24.2,15,1d+1h+4h,1.592,False,nofill,0.0
2025-09-09 09:30:00-04:00,500.9,510.73,510.86,510.73,513.5,22.2,15,1d+1h+4h,1.247,False,nofill,0.0
2025-09-09 10:30:00-04:00,499.52,510.67,510.8,510.67,513.41,22.2,15,1d+1h+4h,1.416,False,nofill,0.0
2025-09-09 11:30:00-04:00,498.64,510.86,510.99,510.86,513.54,22.2,15,1d+1h+4h,1.551,False,nofill,0.0
2025-09-09 12:30:00-04:00,499.14,510.67,510.79,510.67,513.26,22.2,15,1d+1h+4h,1.464,False,nofill,0.0
2025-09-09 13:30:00-04:00,498.64,510.67,510.79,510.67,513.14,22.2,15,1d+1h+4h,1.527,False,nofill,0.0
2025-09-09 14:30:00-04:00,498.16,510.67,510.78,510.67,513.05,22.2,15,1d+1h+4h,1.588,False,nofill,0.0
2025-09-09 15:30:00-04:00,498.45,510.67,510.78,510.67,512.97,22.2,15,1d+1h+4h,1.552,False,nofill,0.0
2025-09-10 09:30:00-04:00,501.47,508.57,508.69,508.57,511.19,22.6,15,1d+1h+4h,0.913,False,nofill,0.0
2025-09-10 10:30:00-04:00,500.7,508.57,508.7,508.57,511.34,22.6,15,1d+1h+4h,1.012,False,nofill,0.0
2025-09-10 11:30:00-04:00,499.24,508.57,508.7,508.57,511.32,22.6,15,1d+1h+4h,1.199,False,nofill,0.0
2025-09-10 12:30:00-04:00,499.72,508.57,508.7,508.57,511.32,22.6,15,1d+1h+4h,1.139,False,nofill,0.0
2025-09-10 13:30:00-04:00,501.1,508.57,508.7,508.57,511.25,22.6,15,1d+1h+4h,0.961,False,nofill,0.0
2025-09-10 14:30:00-04:00,499.39,508.57,508.7,508.57,511.27,22.6,15,1d+1h+4h,1.181,False,nofill,0.0
2025-09-10 15:30:00-04:00,500.21,508.57,508.69,508.57,511.18,22.6,15,1d+1h+4h,1.075,False,nofill,0.0
2025-09-11 09:30:00-04:00,502.24,508.57,508.7,508.57,511.36,22.6,15,1d+1h+4h,0.833,False,nofill,0.0
2025-09-11 10:30:00-04:00,502.79,508.57,508.7,508.57,511.38,22.6,15,1d+1h+4h,0.761,False,nofill,0.0
2025-09-11 11:30:00-04:00,502.28,508.57,508.7,508.57,511.35,22.6,15,1d+1h+4h,0.828,False,nofill,0.0
2025-09-11 12:30:00-04:00,500.15,508.57,508.7,508.57,511.35,22.6,15,1d+1h+4h,1.109,False,nofill,0.0
2025-09-11 13:30:00-04:00,499.98,501.82,501.95,501.82,504.48,22.8,16,1d+1h+4h,0.242,True,target,0.4453550679175855
2025-09-11 14:30:00-04:00,500.8,501.89,502.01,501.89,504.46,22.8,16,1d+1h+4h,0.144,True,target,0.4269727660936473
2025-09-11 15:30:00-04:00,501.2,501.82,501.94,501.82,504.36,22.8,16,1d+1h+4h,0.082,True,target,0.4219789075163849
2025-09-12 09:30:00-04:00,507.14,508.57,508.71,508.57,511.47,22.6,15,1d+1h+4h,0.182,True,target,0.4817287996695896
2025-09-12 10:30:00-04:00,510.67,511.2,511.34,511.2,514.2,21.2,14,1d+1h+4h,0.067,True,scratch,-0.0878965634799278
2025-09-12 11:30:00-04:00,511.89,512.48,512.62,512.48,515.43,19.4,13,1d+1h+4h,0.075,False,nofill,0.0
2025-09-12 12:30:00-04:00,512.02,512.48,512.62,512.48,515.31,19.4,13,1d+1h+4h,0.058,False,nofill,0.0
2025-09-12 13:30:00-04:00,511.3,511.91,512.04,511.91,514.65,21.2,14,1d+1h+4h,0.077,True,scratch,-0.08547773743762255
2025-09-12 14:30:00-04:00,510.68,511.2,511.33,511.2,513.91,21.2,14,1d+1h+4h,0.066,True,scratch,-0.08519733030729615
2025-09-12 15:30:00-04:00,509.85,510.73,510.85,510.73,513.34,23.2,16,1d+1h+4h,0.112,True,scratch,-0.08427033189051247
2025-09-15 09:30:00-04:00,510.65,511.2,511.33,511.2,514.02,22.2,15,1d+1h+4h,0.07,True,target,0.46563202229286116
2025-09-15 10:30:00-04:00,512.43,513.22,513.36,513.22,516.14,15.6,10,1d+1h+4h,0.099,True,scratch,-0.08708689261226477
2025-09-15 11:30:00-04:00,512.51,513.22,513.35,513.22,516.07,15.6,10,1d+1h+4h,0.089,True,scratch,-0.0864094738804222
2025-09-15 12:30:00-04:00,511.98,512.48,512.61,512.48,515.23,20.4,14,1d+1h+4h,0.064,True,target,0.4506081359544334
2025-09-15 13:30:00-04:00,513.16,514.22,514.35,514.22,516.92,12.8,8,1d+1h+4h,0.134,True,scratch,-0.0849472190921352
2025-09-15 14:30:00-04:00,513.71,514.22,514.35,514.22,516.83,12.8,8,1d+1h+4h,0.065,True,scratch,-0.08407319029921645
2025-09-15 15:30:00-04:00,515.45,519.37,519.49,519.37,521.92,10.4,8,1h+4h,0.496,False,nofill,0.0
2025-09-16 09:30:00-04:00,513.47,514.22,514.36,514.22,517.07,12.8,8,1d+1h+4h,0.095,False,nofill,0.0
2025-09-16 10:30:00-04:00,512.57,513.22,513.35,513.22,516.01,16.6,11,1d+1h+4h,0.081,True,scratch,-0.08587929580199383
2025-09-16 11:30:00-04:00,513.29,514.22,514.35,514.22,516.93,12.8,8,1d+1h+4h,0.117,False,nofill,0.0
